X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
48.420172,-18.808492,train,0.048708420458935295,24.74528916376012,0.31689092096447424
48.532431,-18.802377,train,0.005651408134073862,13.0788986523952,0.04325398380893941
48.56588,-18.843113,train,0.058781793751926326,35.927115872084805,0.3686633554723162
48.413196,-18.983129,train,0.05303678794504243,30.04892811880906,0.33963753859690204
48.463246,-18.983382,train,0.05303678794504243,30.04892811880906,0.33963753859690204
48.565339,-18.945058,train,0.058781793751926326,35.927115872084805,0.3686633554723162
48.409955,-18.917269,train,0.05303678794504243,30.04892811880906,0.33963753859690204
48.544081,-18.897935,train,0.058781793751926326,35.927115872084805,0.3686633554723162
48.58201,-18.815017,train,0.005651408134073862,13.0788986523952,0.04325398380893941
48.530943,-18.935343,train,0.058781793751926326,35.927115872084805,0.3686633554723162
49.302599,-18.6751,train,4.273028803394914E-4,3.097415855600926,0.0033376882575052447
48.588603,-18.801898,train,0.005651408134073862,13.0788986523952,0.04325398380893941
48.591409,-18.869273,train,0.058781793751926326,35.927115872084805,0.3686633554723162
48.411346,-18.907613,train,0.05303678794504243,30.04892811880906,0.33963753859690204
48.438987,-18.968108,train,0.05303678794504243,30.04892811880906,0.33963753859690204
48.482827,-18.859774,train,0.05303678794504243,30.04892811880906,0.33963753859690204
48.577109,-18.841739,train,0.058781793751926326,35.927115872084805,0.3686633554723162
48.509792,-18.990969,train,0.058781793751926326,35.927115872084805,0.3686633554723162
48.533133,-18.955807,train,0.058781793751926326,35.927115872084805,0.3686633554723162
48.437442,-18.869639,train,0.05303678794504243,30.04892811880906,0.33963753859690204
48.567413,-18.886176,train,0.058781793751926326,35.927115872084805,0.3686633554723162
48.538884,-18.990627,train,0.058781793751926326,35.927115872084805,0.3686633554723162
48.598999,-18.857904,train,0.058781793751926326,35.927115872084805,0.3686633554723162
48.50963,-18.915265,train,0.058781793751926326,35.927115872084805,0.3686633554723162
48.476479,-18.874077,train,0.05303678794504243,30.04892811880906,0.33963753859690204
48.406685,-19.051917,train,0.010019284126567808,16.681473041990067,0.07539820162770228
48.485642,-18.881033,train,0.05303678794504243,30.04892811880906,0.33963753859690204
48.431831,-18.846186,train,0.05303678794504243,30.04892811880906,0.33963753859690204
48.545512,-18.910494,train,0.058781793751926326,35.927115872084805,0.3686633554723162
48.502276,-18.958052,train,0.058781793751926326,35.927115872084805,0.3686633554723162
48.435271,-18.865019,train,0.05303678794504243,30.04892811880906,0.33963753859690204
48.471399,-18.862725,train,0.05303678794504243,30.04892811880906,0.33963753859690204
48.466059,-18.925335,train,0.05303678794504243,30.04892811880906,0.33963753859690204
48.560122,-18.924801,train,0.058781793751926326,35.927115872084805,0.3686633554723162
48.566061,-18.903537,train,0.058781793751926326,35.927115872084805,0.3686633554723162
48.483144,-18.969071,train,0.05303678794504243,30.04892811880906,0.33963753859690204
48.569093,-18.992118,train,0.058781793751926326,35.927115872084805,0.3686633554723162
48.580613,-18.952428,train,0.058781793751926326,35.927115872084805,0.3686633554723162
48.478904,-18.844585,train,0.05303678794504243,30.04892811880906,0.33963753859690204
48.480835,-18.884849,train,0.05303678794504243,30.04892811880906,0.33963753859690204
48.482867,-18.991181,train,0.05303678794504243,30.04892811880906,0.33963753859690204
47.809392,-18.44373,train,8.168255523236518E-5,1.1242688678718795,6.388902716096823E-4
48.585534,-18.902857,train,0.058781793751926326,35.927115872084805,0.3686633554723162
48.452922,-18.893553,train,0.05303678794504243,30.04892811880906,0.33963753859690204
48.550622,-18.977122,train,0.058781793751926326,35.927115872084805,0.3686633554723162
48.52429,-18.836789,train,0.058781793751926326,35.927115872084805,0.3686633554723162
48.497047,-18.978908,train,0.05303678794504243,30.04892811880906,0.33963753859690204
49.245407,-18.638901,train,9.558136593846022E-5,1.3085764981184338,7.475609057902011E-4
48.537964,-18.991886,train,0.058781793751926326,35.927115872084805,0.3686633554723162
48.551366,-18.929933,train,0.058781793751926326,35.927115872084805,0.3686633554723162
48.584957,-18.602246,train,0.008389799669879159,14.693811488749878,0.06353472168201357
48.583968,-18.732898,train,0.005651408134073862,13.0788986523952,0.04325398380893941
48.433797,-18.636387,train,0.010239585726903333,18.71813802600094,0.07699053457149507
48.570627,-18.988043,train,0.058781793751926326,35.927115872084805,0.3686633554723162
0.0,0.0,train,2.294286964840276E-8,2.903593571260272E-4,1.7950784325648783E-7
48.416637,-18.890385,train,0.05303678794504243,30.04892811880906,0.33963753859690204
48.47582,-18.980659,train,0.05303678794504243,30.04892811880906,0.33963753859690204
48.472347,-18.938299,train,0.05303678794504243,30.04892811880906,0.33963753859690204
48.509013,-18.860388,train,0.058781793751926326,35.927115872084805,0.3686633554723162
48.503301,-18.839375,train,0.058781793751926326,35.927115872084805,0.3686633554723162
48.439308,-18.935747,train,0.05303678794504243,30.04892811880906,0.33963753859690204
48.451319,-18.981524,train,0.05303678794504243,30.04892811880906,0.33963753859690204
48.478571,-18.9304,train,0.05303678794504243,30.04892811880906,0.33963753859690204
48.56689,-18.910312,train,0.058781793751926326,35.927115872084805,0.3686633554723162
48.54648,-18.970156,train,0.058781793751926326,35.927115872084805,0.3686633554723162
48.442643,-19.12284,train,0.010019284126567808,16.681473041990067,0.07539820162770228
48.509765,-18.918406,train,0.058781793751926326,35.927115872084805,0.3686633554723162
48.561302,-18.932851,train,0.058781793751926326,35.927115872084805,0.3686633554723162
48.558973,-19.086619,train,0.00550140125575789,12.51376959888485,0.042130418165425065
48.491466,-18.969829,train,0.05303678794504243,30.04892811880906,0.33963753859690204
48.463741,-18.852133,train,0.05303678794504243,30.04892811880906,0.33963753859690204
48.411162,-18.866227,train,0.05303678794504243,30.04892811880906,0.33963753859690204
48.513742,-18.757347,train,0.005651408134073862,13.0788986523952,0.04325398380893941
48.527789,-18.635343,train,0.008389799669879159,14.693811488749878,0.06353472168201357
48.478232,-18.606091,train,0.010239585726903333,18.71813802600094,0.07699053457149507
48.413512,-18.88733,train,0.05303678794504243,30.04892811880906,0.33963753859690204
48.565462,-18.987356,train,0.058781793751926326,35.927115872084805,0.3686633554723162
48.500492,-18.859371,train,0.058781793751926326,35.927115872084805,0.3686633554723162
48.527856,-18.850911,train,0.058781793751926326,35.927115872084805,0.3686633554723162
48.421829,-18.929808,train,0.05303678794504243,30.04892811880906,0.33963753859690204
48.467784,-18.891974,train,0.05303678794504243,30.04892811880906,0.33963753859690204
48.421145,-18.812292,train,0.048708420458935295,24.74528916376012,0.31689092096447424
48.558465,-18.829488,train,0.005651408134073862,13.0788986523952,0.04325398380893941
48.586648,-18.821115,train,0.005651408134073862,13.0788986523952,0.04325398380893941
48.524242,-18.893052,train,0.058781793751926326,35.927115872084805,0.3686633554723162
48.454024,-18.939911,train,0.05303678794504243,30.04892811880906,0.33963753859690204
48.419467,-18.930683,train,0.05303678794504243,30.04892811880906,0.33963753859690204
48.590266,-18.886867,train,0.058781793751926326,35.927115872084805,0.3686633554723162
48.432804,-18.985067,train,0.05303678794504243,30.04892811880906,0.33963753859690204
48.428194,-18.981246,train,0.05303678794504243,30.04892811880906,0.33963753859690204
48.495958,-18.985573,train,0.05303678794504243,30.04892811880906,0.33963753859690204
48.484288,-18.875448,train,0.05303678794504243,30.04892811880906,0.33963753859690204
48.57456,-18.900828,train,0.058781793751926326,35.927115872084805,0.3686633554723162
48.592438,-18.966109,train,0.058781793751926326,35.927115872084805,0.3686633554723162
48.464138,-18.98905,train,0.05303678794504243,30.04892811880906,0.33963753859690204
48.422153,-18.805942,train,0.048708420458935295,24.74528916376012,0.31689092096447424
48.44074,-18.901772,train,0.05303678794504243,30.04892811880906,0.33963753859690204
48.427711,-18.939976,train,0.05303678794504243,30.04892811880906,0.33963753859690204
48.498076,-18.832319,train,0.048708420458935295,24.74528916376012,0.31689092096447424
48.447048,-18.809511,train,0.048708420458935295,24.74528916376012,0.31689092096447424
48.444583,-18.945906,train,0.05303678794504243,30.04892811880906,0.33963753859690204
48.543749,-18.974967,train,0.058781793751926326,35.927115872084805,0.3686633554723162
48.59758,-18.925431,train,0.058781793751926326,35.927115872084805,0.3686633554723162
48.56059,-18.997748,train,0.058781793751926326,35.927115872084805,0.3686633554723162
48.487137,-18.935779,train,0.05303678794504243,30.04892811880906,0.33963753859690204
48.515286,-18.846428,train,0.058781793751926326,35.927115872084805,0.3686633554723162
47.835945,-18.597277,train,7.264990187347351E-5,0.9884558226962986,5.682603270402709E-4
48.540264,-18.819288,train,0.005651408134073862,13.0788986523952,0.04325398380893941
48.513323,-18.87762,train,0.058781793751926326,35.927115872084805,0.3686633554723162
48.428881,-18.854803,train,0.05303678794504243,30.04892811880906,0.33963753859690204
48.56931,-18.825299,train,0.005651408134073862,13.0788986523952,0.04325398380893941
48.733261,-18.274864,train,6.203808664067334E-4,9.519222288283137,0.0048421755738214944
48.424741,-18.876151,train,0.05303678794504243,30.04892811880906,0.33963753859690204
48.566827,-18.980808,train,0.058781793751926326,35.927115872084805,0.3686633554723162
48.447547,-18.967592,train,0.05303678794504243,30.04892811880906,0.33963753859690204
47.821285,-18.515308,train,3.756345018188779E-5,0.5529761798192452,2.938579111626538E-4
47.909993,-18.561057,train,7.264990187347351E-5,0.9884558226962986,5.682603270402709E-4
49.209999,-18.60549,train,9.558136593846022E-5,1.3085764981184338,7.475609057902011E-4
48.59326,-18.856987,train,0.058781793751926326,35.927115872084805,0.3686633554723162
48.447522,-18.752064,train,0.048708420458935295,24.74528916376012,0.31689092096447424
48.499433,-18.835435,train,0.05303678794504243,30.04892811880906,0.33963753859690204
48.393878,-18.856355,train,0.05303678794504243,30.04892811880906,0.33963753859690204
48.54377,-18.934835,train,0.058781793751926326,35.927115872084805,0.3686633554723162
48.238529,-18.972842,train,0.0031965019996702884,11.640356934554042,0.024699673594485105
48.422423,-18.985969,train,0.05303678794504243,30.04892811880906,0.33963753859690204
48.470111,-18.820327,train,0.048708420458935295,24.74528916376012,0.31689092096447424
48.48696,-18.92729,train,0.05303678794504243,30.04892811880906,0.33963753859690204
48.452376,-18.822666,train,0.048708420458935295,24.74528916376012,0.31689092096447424
48.501498,-18.920073,train,0.058781793751926326,35.927115872084805,0.3686633554723162
48.523461,-18.814765,train,0.005651408134073862,13.0788986523952,0.04325398380893941
48.479556,-18.965064,train,0.05303678794504243,30.04892811880906,0.33963753859690204
48.550919,-18.839406,train,0.058781793751926326,35.927115872084805,0.3686633554723162
48.439459,-18.977118,train,0.05303678794504243,30.04892811880906,0.33963753859690204
48.519929,-18.86705,train,0.058781793751926326,35.927115872084805,0.3686633554723162
48.432991,-18.936458,train,0.05303678794504243,30.04892811880906,0.33963753859690204
48.411814,-18.973428,train,0.05303678794504243,30.04892811880906,0.33963753859690204
48.586061,-18.996618,train,0.058781793751926326,35.927115872084805,0.3686633554723162
48.454186,-18.930861,train,0.05303678794504243,30.04892811880906,0.33963753859690204
48.432312,-18.927665,train,0.05303678794504243,30.04892811880906,0.33963753859690204
48.471,-18.966694,train,0.05303678794504243,30.04892811880906,0.33963753859690204
48.474917,-18.966611,train,0.05303678794504243,30.04892811880906,0.33963753859690204
48.474333,-18.957222,train,0.05303678794504243,30.04892811880906,0.33963753859690204
48.461028,-18.967278,train,0.05303678794504243,30.04892811880906,0.33963753859690204
48.474778,-18.964111,train,0.05303678794504243,30.04892811880906,0.33963753859690204
48.461028,-18.969111,train,0.05303678794504243,30.04892811880906,0.33963753859690204
48.463556,-18.971944,train,0.05303678794504243,30.04892811880906,0.33963753859690204
48.47475,-18.955583,train,0.05303678794504243,30.04892811880906,0.33963753859690204
48.464333,-18.970361,train,0.05303678794504243,30.04892811880906,0.33963753859690204
48.460972,-18.96875,train,0.05303678794504243,30.04892811880906,0.33963753859690204
48.4318,-18.90767,train,0.05303678794504243,30.04892811880906,0.33963753859690204
48.539278,-18.987212,train,0.058781793751926326,35.927115872084805,0.3686633554723162
48.578809,-18.957179,train,0.058781793751926326,35.927115872084805,0.3686633554723162
48.416622,-18.954699,train,0.05303678794504243,30.04892811880906,0.33963753859690204
48.583875,-18.953368,train,0.058781793751926326,35.927115872084805,0.3686633554723162
48.440413,-18.937857,train,0.05303678794504243,30.04892811880906,0.33963753859690204
48.510997,-18.318624,train,1.5088083367589572E-4,1.8843722000099128,0.0011798138387885126
48.50693,-18.941845,train,0.058781793751926326,35.927115872084805,0.3686633554723162
48.515569,-18.889253,train,0.058781793751926326,35.927115872084805,0.3686633554723162
48.599299,-18.932217,train,0.058781793751926326,35.927115872084805,0.3686633554723162
48.591181,-18.861393,train,0.058781793751926326,35.927115872084805,0.3686633554723162
48.74752,-18.86024,train,0.0018205087132010167,10.932024548341118,0.014142921894872651
48.457043,-18.890389,train,0.05303678794504243,30.04892811880906,0.33963753859690204
48.484515,-18.876011,train,0.05303678794504243,30.04892811880906,0.33963753859690204
48.528336,-18.951534,train,0.058781793751926326,35.927115872084805,0.3686633554723162
48.442254,-18.920573,train,0.05303678794504243,30.04892811880906,0.33963753859690204
48.48631,-18.850928,train,0.05303678794504243,30.04892811880906,0.33963753859690204
48.524819,-18.815107,train,0.005651408134073862,13.0788986523952,0.04325398380893941
48.530871,-18.94204,train,0.058781793751926326,35.927115872084805,0.3686633554723162
48.498467,-18.83118,train,0.048708420458935295,24.74528916376012,0.31689092096447424
48.562895,-18.713755,train,0.005651408134073862,13.0788986523952,0.04325398380893941
48.553721,-18.815468,train,0.005651408134073862,13.0788986523952,0.04325398380893941
48.416597,-18.8984,train,0.05303678794504243,30.04892811880906,0.33963753859690204
48.477398,-18.959545,train,0.05303678794504243,30.04892811880906,0.33963753859690204
48.580847,-18.945435,train,0.058781793751926326,35.927115872084805,0.3686633554723162
48.456598,-18.977813,train,0.05303678794504243,30.04892811880906,0.33963753859690204
48.493767,-18.954607,train,0.05303678794504243,30.04892811880906,0.33963753859690204
48.470626,-18.872863,train,0.05303678794504243,30.04892811880906,0.33963753859690204
47.918742,-18.453366,train,6.835223741659582E-5,0.9253332355336255,5.346534099821554E-4
48.450027,-18.909185,train,0.05303678794504243,30.04892811880906,0.33963753859690204
48.556896,-18.934469,train,0.058781793751926326,35.927115872084805,0.3686633554723162
48.420286,-18.834313,train,0.05303678794504243,30.04892811880906,0.33963753859690204
48.49778,-18.999798,train,0.05303678794504243,30.04892811880906,0.33963753859690204
48.457102,-18.916307,train,0.05303678794504243,30.04892811880906,0.33963753859690204
48.462083,-18.975722,train,0.05303678794504243,30.04892811880906,0.33963753859690204
48.460778,-18.968556,train,0.05303678794504243,30.04892811880906,0.33963753859690204
48.454278,-18.970944,train,0.05303678794504243,30.04892811880906,0.33963753859690204
48.461222,-18.969472,train,0.05303678794504243,30.04892811880906,0.33963753859690204
48.471722,-18.967222,train,0.05303678794504243,30.04892811880906,0.33963753859690204
48.763552,-18.698823,train,0.6407287773482966,99.99997548585958,0.9933500202445591
48.76556,-18.699572,train,0.6407287773482966,99.99997548585958,0.9933500202445591
48.765021,-18.699313,train,0.6407287773482966,99.99997548585958,0.9933500202445591
48.761455,-18.696919,train,0.6407287773482966,99.99997548585958,0.9933500202445591
48.764274,-18.695611,train,0.6407287773482966,99.99997548585958,0.9933500202445591
48.763502,-18.696345,train,0.6407287773482966,99.99997548585958,0.9933500202445591
48.763481,-18.696413,train,0.6407287773482966,99.99997548585958,0.9933500202445591
48.765525,-18.699502,train,0.6407287773482966,99.99997548585958,0.9933500202445591
48.761256,-18.697151,train,0.6407287773482966,99.99997548585958,0.9933500202445591
48.76443,-18.694918,train,0.6407287773482966,99.99997548585958,0.9933500202445591
48.765983,-18.700264,train,0.6407287773482966,99.99997548585958,0.9933500202445591
48.765458,-18.699961,train,0.6407287773482966,99.99997548585958,0.9933500202445591
48.765319,-18.699285,train,0.6407287773482966,99.99997548585958,0.9933500202445591
48.763967,-18.695925,train,0.6407287773482966,99.99997548585958,0.9933500202445591
48.763951,-18.695949,train,0.6407287773482966,99.99997548585958,0.9933500202445591
48.765979,-18.700214,train,0.6407287773482966,99.99997548585958,0.9933500202445591
48.765531,-18.699508,train,0.6407287773482966,99.99997548585958,0.9933500202445591
48.76418,-18.695555,train,0.6407287773482966,99.99997548585958,0.9933500202445591
48.764184,-18.695606,train,0.6407287773482966,99.99997548585958,0.9933500202445591
48.765021,-18.69933,train,0.6407287773482966,99.99997548585958,0.9933500202445591
48.765419,-18.700058,train,0.6407287773482966,99.99997548585958,0.9933500202445591
48.754573,-18.697135,train,0.6407287773482966,99.99997548585958,0.9933500202445591
48.7556,-18.694857,train,0.6407287773482966,99.99997548585958,0.9933500202445591
48.754457,-18.690201,train,0.6407287773482966,99.99997548585958,0.9933500202445591
48.753325,-18.689779,train,0.6407287773482966,99.99997548585958,0.9933500202445591
48.754727,-18.690855,train,0.6407287773482966,99.99997548585958,0.9933500202445591
48.754108,-18.699041,train,0.6407287773482966,99.99997548585958,0.9933500202445591
48.754208,-18.699287,train,0.6407287773482966,99.99997548585958,0.9933500202445591
48.754944,-18.696523,train,0.6407287773482966,99.99997548585958,0.9933500202445591
48.754612,-18.690221,train,0.6407287773482966,99.99997548585958,0.9933500202445591
48.755541,-18.694683,train,0.6407287773482966,99.99997548585958,0.9933500202445591
48.754874,-18.697912,train,0.6407287773482966,99.99997548585958,0.9933500202445591
48.754938,-18.696402,train,0.6407287773482966,99.99997548585958,0.9933500202445591
48.755419,-18.693418,train,0.6407287773482966,99.99997548585958,0.9933500202445591
48.756087,-18.694016,train,0.6407287773482966,99.99997548585958,0.9933500202445591
48.76522,-18.699418,train,0.6407287773482966,99.99997548585958,0.9933500202445591
48.76125,-18.698012,train,0.6407287773482966,99.99997548585958,0.9933500202445591
48.763566,-18.696291,train,0.6407287773482966,99.99997548585958,0.9933500202445591
48.764352,-18.69548,train,0.6407287773482966,99.99997548585958,0.9933500202445591
48.761114,-18.697137,train,0.6407287773482966,99.99997548585958,0.9933500202445591
48.761442,-18.696818,train,0.6407287773482966,99.99997548585958,0.9933500202445591
48.764333,-18.695462,train,0.6407287773482966,99.99997548585958,0.9933500202445591
48.765008,-18.693649,train,0.6407287773482966,99.99997548585958,0.9933500202445591
48.762911,-18.69887,train,0.6407287773482966,99.99997548585958,0.9933500202445591
48.764201,-18.699014,train,0.6407287773482966,99.99997548585958,0.9933500202445591
48.761105,-18.697172,train,0.6407287773482966,99.99997548585958,0.9933500202445591
48.762359,-18.696619,train,0.6407287773482966,99.99997548585958,0.9933500202445591
48.764236,-18.695648,train,0.6407287773482966,99.99997548585958,0.9933500202445591
48.764359,-18.695431,train,0.6407287773482966,99.99997548585958,0.9933500202445591
48.765453,-18.700281,train,0.6407287773482966,99.99997548585958,0.9933500202445591
48.765195,-18.699374,train,0.6407287773482966,99.99997548585958,0.9933500202445591
48.761206,-18.697191,train,0.6407287773482966,99.99997548585958,0.9933500202445591
48.764222,-18.695673,train,0.6407287773482966,99.99997548585958,0.9933500202445591
48.754282,-18.698651,train,0.6407287773482966,99.99997548585958,0.9933500202445591
48.754859,-18.696669,train,0.6407287773482966,99.99997548585958,0.9933500202445591
48.75597,-18.694105,train,0.6407287773482966,99.99997548585958,0.9933500202445591
48.755331,-18.693984,train,0.6407287773482966,99.99997548585958,0.9933500202445591
48.756047,-18.693955,train,0.6407287773482966,99.99997548585958,0.9933500202445591
48.755216,-18.695781,train,0.6407287773482966,99.99997548585958,0.9933500202445591
48.754955,-18.693875,train,0.6407287773482966,99.99997548585958,0.9933500202445591
48.765334,-18.699321,train,0.6407287773482966,99.99997548585958,0.9933500202445591
48.764192,-18.699029,train,0.6407287773482966,99.99997548585958,0.9933500202445591
48.765502,-18.699473,train,0.6407287773482966,99.99997548585958,0.9933500202445591
48.763647,-18.69885,train,0.6407287773482966,99.99997548585958,0.9933500202445591
48.761466,-18.696862,train,0.6407287773482966,99.99997548585958,0.9933500202445591
48.764182,-18.695623,train,0.6407287773482966,99.99997548585958,0.9933500202445591
48.754497,-18.698287,train,0.6407287773482966,99.99997548585958,0.9933500202445591
48.755472,-18.694545,train,0.6407287773482966,99.99997548585958,0.9933500202445591
48.754718,-18.690783,train,0.6407287773482966,99.99997548585958,0.9933500202445591
48.754263,-18.690141,train,0.6407287773482966,99.99997548585958,0.9933500202445591
48.755367,-18.693467,train,0.6407287773482966,99.99997548585958,0.9933500202445591
48.756064,-18.694006,train,0.6407287773482966,99.99997548585958,0.9933500202445591
48.765517,-18.700233,train,0.6407287773482966,99.99997548585958,0.9933500202445591
48.764049,-18.695961,train,0.6407287773482966,99.99997548585958,0.9933500202445591
48.764852,-18.693598,train,0.6407287773482966,99.99997548585958,0.9933500202445591
48.764395,-18.699052,train,0.6407287773482966,99.99997548585958,0.9933500202445591
48.756111,-18.693981,train,0.6407287773482966,99.99997548585958,0.9933500202445591
48.755565,-18.692891,train,0.6407287773482966,99.99997548585958,0.9933500202445591
48.754666,-18.690552,train,0.6407287773482966,99.99997548585958,0.9933500202445591
48.753327,-18.689767,train,0.6407287773482966,99.99997548585958,0.9933500202445591
48.754642,-18.690317,train,0.6407287773482966,99.99997548585958,0.9933500202445591
48.754265,-18.698842,train,0.6407287773482966,99.99997548585958,0.9933500202445591
48.765998,-18.700264,train,0.6407287773482966,99.99997548585958,0.9933500202445591
48.761161,-18.697078,train,0.6407287773482966,99.99997548585958,0.9933500202445591
48.764016,-18.695912,train,0.6407287773482966,99.99997548585958,0.9933500202445591
48.764348,-18.695459,train,0.6407287773482966,99.99997548585958,0.9933500202445591
48.762953,-18.698951,train,0.6407287773482966,99.99997548585958,0.9933500202445591
48.765488,-18.699931,train,0.6407287773482966,99.99997548585958,0.9933500202445591
48.754537,-18.698471,train,0.6407287773482966,99.99997548585958,0.9933500202445591
48.755514,-18.695311,train,0.6407287773482966,99.99997548585958,0.9933500202445591
48.755435,-18.693304,train,0.6407287773482966,99.99997548585958,0.9933500202445591
48.754707,-18.690587,train,0.6407287773482966,99.99997548585958,0.9933500202445591
48.75332,-18.689725,train,0.6407287773482966,99.99997548585958,0.9933500202445591
48.754706,-18.690743,train,0.6407287773482966,99.99997548585958,0.9933500202445591
48.754597,-18.698266,train,0.6407287773482966,99.99997548585958,0.9933500202445591
48.761486,-18.696871,train,0.6407287773482966,99.99997548585958,0.9933500202445591
48.764508,-18.694258,train,0.6407287773482966,99.99997548585958,0.9933500202445591
48.765484,-18.699505,train,0.6407287773482966,99.99997548585958,0.9933500202445591
